PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
228,3/13/21,3:11:09 PM,5,4,"Drabick, Tyler",9999252,Right,LIP_BIS,"Collins, Corey",1000013088,Left,GEO_BUL,Undefined,7,Bottom,2,2,1,Slider,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,81.140871,-0.354896023,-0.780465441,2492.541961,106.2012298,9:30,5.527407856,1.604988533,5.582372099,-37.48605092,5.026425019,-17.43725326,2.072152668,-0.576917211,75.1207962,-7.294284588,-4.028716039,0.469277485,95.96212227,33.01903297,-2.97373129,4120.705947,109.4983224,67.02617919,-10.49079092,356.6873805,354.5899264,-12.0105577,5.253295288,9.083806469,2.769936463,-1.526667784,50,5.472557608,2.156246596,-118.1115509,-1.908171671,12.90711845,21.26210089,-28.23826479,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,43197f21-8438-11eb-ae82-181deafaf045
229,3/13/21,3:14:04 PM,1,1,"Pearson, William",1000051907,Right,GEO_BUL,"Moore, Brian",1000008921,Right,LIP_BIS,Undefined,8,Top,0,0,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,86.92008489,0.671716536,-4.395264865,2134.90435,243.3448557,2:00,4.561523177,3.772952882,5.267335921,-33.47108158,4.636728547,9.308495824,2.405062068,0.412317402,78.96288515,-5.550499766,-2.664468664,0.444302252,87.3124725,41.83289297,-46.19908757,4401.292215,72.98709216,89.91633261,-82.2974606,320.9727282,63.49721066,-53.72394552,5.544768677,-6.210438566,2.251135656,-3.377570151,50,4.598889492,9.35878293,-125.9868125,0.313189184,-9.927161292,26.90629784,-28.57568968,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,a586ee87-8438-11eb-ae82-181deafaf045
230,3/13/21,3:14:33 PM,1,2,"Pearson, William",1000051907,Right,GEO_BUL,"Moore, Brian",1000008921,Right,LIP_BIS,Undefined,8,Top,0,0,1,ChangeUp,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.52620281,1.756160609,-4.281121913,1897.469199,203.6662064,12:45,4.494206759,3.57167503,5.001495677,-42.93089358,11.14252407,4.90567172,2.57940276,-0.067937907,66.55724286,-6.198867982,-3.371562275,0.529253121,,,,,,,,,,,,-3.891355915,5.295071384,-3.164011962,50,4.629496081,7.819265177,-106.4569669,1.96044432,-4.419399131,20.04422408,-26.16045474,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,b76c479a-8438-11eb-ae82-181deafaf045
231,3/13/21,3:14:50 PM,1,3,"Pearson, William",1000051907,Right,GEO_BUL,"Moore, Brian",1000008921,Right,LIP_BIS,Undefined,8,Top,0,0,2,Fastball,Undefined,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,88.19712375,-0.207163971,-7.012923864,2082.152596,242.0108442,2:00,5.045889576,3.289847765,5.446530594,-23.14128999,13.91269252,26.24347314,2.922056475,-1.12109184,79.70783654,-4.527210334,-2.135485854,0.438115849,,,,,,,,,,,,-15.9960789,7.454196791,-2.686151534,50,5.011795729,14.76053387,-127.3113088,-1.25782658,-26.13640031,27.22577777,-19.99444676,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,bfc8c92a-8438-11eb-ae82-181deafaf045
232,3/13/21,3:15:15 PM,2,1,"Pearson, William",1000051907,Right,GEO_BUL,"Adams, Haddon",1000079326,Right,LIP_BIS,Undefined,8,Top,1,0,0,ChangeUp,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.85706376,1.610191605,-3.948094171,1905.570719,174.0930896,11:45,4.478606651,3.60000655,5.179781193,-39.2374238,14.17138358,-1.471392973,2.727648197,-0.242756687,66.59872291,-5.70013245,-4.222281463,0.52599057,,,,,,,,,,,,-0.498695327,6.96008847,-3.231826657,50,4.599548696,7.427278461,-106.9805212,1.844931924,-0.569104675,21.08898032,-24.23128536,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,d2444e82-8438-11eb-ae82-181deafaf045
233,3/13/21,3:15:30 PM,2,2,"Pearson, William",1000051907,Right,GEO_BUL,"Adams, Haddon",1000079326,Right,LIP_BIS,Undefined,8,Top,1,0,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,72.86571332,0.937633163,-4.823730346,2089.811,136.852208,10:30,4.512749585,3.583169623,5.390532334,-46.03383581,8.356349129,-7.880752543,1.558448788,-1.604558312,66.31614484,-7.609841156,-6.28929459,0.530801066,,,,,,,,,,,,2.667058925,4.14497317,-3.146678269,50,4.56502527,9.128596639,-105.5099695,0.420587359,2.968583683,20.06421397,-27.56046481,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,d95f05c3-8438-11eb-ae82-181deafaf045
234,3/13/21,3:15:46 PM,2,3,"Pearson, William",1000051907,Right,GEO_BUL,"Adams, Haddon",1000079326,Right,LIP_BIS,Undefined,8,Top,1,1,1,Slider,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,72.56006745,1.625644175,-3.910194924,1984.031943,123.2359323,10:00,4.438428736,3.547018044,5.201860874,-49.36579539,5.097614655,-7.857466111,1.857325115,-0.790586004,66.82056142,-7.468055999,-5.360710182,0.531158252,,,,,,,,,,,,3.058259409,2.234185674,-3.179137602,50,4.552481627,7.426371299,-105.2455521,1.532318121,3.434216354,17.66667615,-29.6652107,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,e08a6c7f-8438-11eb-ae82-181deafaf045
235,3/13/21,3:16:04 PM,2,4,"Pearson, William",1000051907,Right,GEO_BUL,"Adams, Haddon",1000079326,Right,LIP_BIS,Undefined,8,Top,1,1,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,86.99072175,-0.619765745,-7.310193984,2255.150889,247.5484796,2:15,5.11119769,3.183981558,5.560165368,-26.70326462,11.31637187,27.47216303,2.302214759,-1.392663167,78.61361132,-5.613855575,-2.193605235,0.443787942,,,,,,,,,,,,-16.82909828,6.224248952,-2.568296913,50,5.039984783,15.18762297,-125.4929399,-2.254216686,-26.68210004,26.76746308,-22.30566284,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,ed1c55ca-8438-11eb-ae82-181deafaf045
236,3/13/21,3:16:23 PM,2,5,"Pearson, William",1000051907,Right,GEO_BUL,"Adams, Haddon",1000079326,Right,LIP_BIS,Undefined,8,Top,1,2,2,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,87.92307591,-1.160706285,-4.785977161,2176.106473,233.5863317,1:45,4.996352055,3.21545783,5.552552046,-24.69554367,12.09030699,16.43759484,1.850038397,0.103452341,80.05952528,-5.769052148,-1.717313474,0.436527813,61.87743987,33.6044393,140.5176413,5842.70123,-93.14990072,28.67168448,58.5072187,160.3542987,53.45928153,150.6803627,2.685303345,-10.13261312,6.778575336,-2.812075674,50,4.879651035,10.11442236,-127.4414392,-3.426025169,-16.62173359,26.81252342,-21.05434311,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,fc618027-8438-11eb-ae82-181deafaf045
237,3/13/21,3:16:44 PM,2,6,"Pearson, William",1000051907,Right,GEO_BUL,"Adams, Haddon",1000079326,Right,LIP_BIS,Undefined,8,Top,1,2,2,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,89.86631199,-1.179729825,-6.078182187,2197.363373,236.5654484,2:00,4.984276724,3.480036587,5.509424931,-22.15922794,13.63202252,20.69791259,2.028211845,-0.499768042,80.72830902,-5.338848499,-2.203361614,0.430586049,73.65873123,28.47677231,58.43977339,6080.631621,47.21786303,42.38450336,99.35025002,226.656627,78.75555438,70.98253047,3.398478394,-12.99402975,7.655929723,-2.962364975,50,4.866380727,13.11633764,-129.8596092,-3.451209743,-21.87898997,30.73595037,-19.28320462,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,07f45e01-8439-11eb-ae82-181deafaf045
238,3/13/21,3:17:06 PM,2,7,"Pearson, William",1000051907,Right,GEO_BUL,"Adams, Haddon",1000079326,Right,LIP_BIS,Undefined,8,Top,1,2,2,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,88.41662095,0.107515512,-4.896385578,2170.951454,237.517892,2:00,5.069335027,3.092595592,5.671242029,-23.99001674,12.08639206,19.03819576,3.170759557,0.1035838,80.64198682,-4.377187791,-1.341047284,0.432297942,,,,,,,,,,,,-11.52766892,6.43562563,-2.690982877,50,5.063379139,10.34766518,-128.2233016,-0.560940277,-19.21943336,26.15469298,-21.44429228,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,10e709f2-8439-11eb-ae82-181deafaf045
239,3/13/21,3:17:26 PM,2,8,"Pearson, William",1000051907,Right,GEO_BUL,"Adams, Haddon",1000079326,Right,LIP_BIS,Undefined,8,Top,1,2,2,Fastball,Undefined,InPlay,Undefined,LineDrive,Out,1,0,,87.11617355,1.05394649,-3.433031171,2051.129416,221.145551,1:15,4.449515539,3.858327332,5.558165223,-31.08138025,5.955493863,5.234078836,2.845845041,1.083628742,80.03221039,-4.726763625,-2.459281893,0.438014695,51.55313625,42.37320379,-34.39400875,3395.842188,89.76554791,34.49359053,-63.57763607,148.515309,142.9738546,-35.55450389,3.441339722,-3.678201909,2.89459835,-3.565383596,50,4.520154218,7.416316409,-126.5743616,1.282777247,-6.004900066,24.30490797,-27.44843146,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,22cc64f4-8439-11eb-ae82-181deafaf045
240,3/13/21,3:18:00 PM,3,1,"Pearson, William",1000051907,Right,GEO_BUL,"Smith, Carter",1000049348,Left,LIP_BIS,Undefined,8,Top,2,0,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,86.28533814,-0.621279806,-4.850853417,2159.416193,218.4263753,1:15,4.765099178,3.306603554,5.509863702,-27.74254409,10.10263556,8.043054527,1.870205926,-0.569612152,79.55759188,-5.756767596,-3.361873291,0.442768589,80.74681853,11.64605312,49.64625491,4448.494862,62.32078873,5.926862221,90.64261834,138.2502297,92.76131498,57.27789059,1.338687134,-5.489058959,5.518684181,-2.888608766,50,4.692211313,10.3517582,-125.1768046,-2.298832394,-8.791877047,23.02542233,-23.33472051,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,34b1be0e-8439-11eb-ae82-181deafaf045
241,3/13/21,3:18:24 PM,3,2,"Pearson, William",1000051907,Right,GEO_BUL,"Smith, Carter",1000049348,Left,LIP_BIS,Undefined,8,Top,2,0,1,ChangeUp,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,77.17104273,0.874647761,-5.248938037,2171.80222,247.6174883,2:15,4.726606262,3.272971772,5.971041078,-42.68552865,4.711355472,11.54872868,1.983721629,-0.643858372,69.97034476,-7.164412752,-3.071742824,0.495503144,83.67648666,16.03083026,41.09980462,3500.067483,76.65295873,16.32917971,78.89428858,183.76024,125.4142352,50.00118172,1.862399292,-7.895964825,2.28276972,-2.863398276,50,4.772447657,9.954602795,-111.7992896,0.545205253,-9.882836515,22.24165425,-29.31686258,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,444cb925-8439-11eb-ae82-181deafaf045
242,3/13/21,3:18:55 PM,3,3,"Pearson, William",1000051907,Right,GEO_BUL,"Smith, Carter",1000049348,Left,LIP_BIS,Undefined,8,Top,2,0,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.25404205,0.754766638,-5.369396721,2252.757303,253.2279951,2:30,5.02384603,3.225302788,5.602581856,-26.57158604,10.44482092,34.77158426,3.517186864,1.09645456,78.91456997,-4.25449245,1.185637831,0.437893652,,,,,,,,,,,,-20.42760995,5.349695065,-2.787135533,50,5.071807539,10.84753922,-127.6866442,0.807998761,-33.11243771,30.74352546,-23.50238089,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,56288965-8439-11eb-ae82-181deafaf045
243,3/13/21,3:19:13 PM,3,4,"Pearson, William",1000051907,Right,GEO_BUL,"Smith, Carter",1000049348,Left,LIP_BIS,Undefined,8,Top,2,1,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,87.86876047,1.231769681,-5.494827074,2233.448241,248.9355613,2:15,5.063697489,3.053433697,5.577484568,-26.0865496,11.43544881,29.78210954,4.045571145,0.38824706,78.20906772,-3.693377225,0.123703613,0.440874011,,,,,,,,,,,,-17.84993433,5.709353706,-2.598998771,50,5.153377986,11.23712211,-127.0469662,1.88197726,-28.54500437,31.26565089,-23.04384541,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,60c38028-8439-11eb-ae82-181deafaf045
244,3/13/21,3:19:31 PM,3,5,"Pearson, William",1000051907,Right,GEO_BUL,"Smith, Carter",1000049348,Left,LIP_BIS,Undefined,8,Top,2,2,2,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,77.63422767,-0.170811978,-6.045895834,2167.323269,254.6523233,2:30,4.548258029,3.427738649,5.846380185,-43.24261922,4.064224861,14.9699389,0.785110383,-0.96317996,70.28808829,-8.290242629,-3.229722629,0.495032266,,,,,,,,,,,,-10.02295835,2.250755337,-2.943655768,50,4.509276571,11.47208901,-112.2812101,-1.55007677,-12.61601593,22.98795365,-29.34099626,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,6a61cdc1-8439-11eb-ae82-181deafaf045
245,3/13/21,3:19:48 PM,3,6,"Pearson, William",1000051907,Right,GEO_BUL,"Smith, Carter",1000049348,Left,LIP_BIS,Undefined,8,Top,2,3,2,ChangeUp,Undefined,InPlay,Undefined,GroundBall,Single,0,0,,85.8996638,0.103646118,-4.314969375,2162.700159,246.8188406,2:15,4.632918508,3.42494774,5.479031115,-34.37585118,4.753344025,11.18637803,1.865506034,0.312630005,77.22963157,-6.346804081,-2.212846036,0.45021709,86.38189863,0.128232416,27.21870762,3533.256725,,,,43.03958391,40.33909362,28.17659649,0.333314819,-7.401369517,2.503235606,-3.053607525,50,4.61924956,9.021465371,-124.4575057,-0.908905792,-11.39967157,29.17908115,-28.31853726,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,725c9483-8439-11eb-ae82-181deafaf045
246,3/13/21,3:20:27 PM,4,1,"Pearson, William",1000051907,Right,GEO_BUL,"Bashlor, Chris",8901561,Right,LIP_BIS,Undefined,8,Top,2,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.55528324,-0.297570268,-4.959382752,2068.82686,242.1198882,2:00,4.477225214,3.772109601,5.868019554,-31.18912371,6.665854484,12.66746101,1.600719102,0.210116297,78.16880792,-6.175073726,-2.571092865,0.442825905,,,,,,,,,,,,-8.419127991,3.698047657,-3.377560099,50,4.435167459,10.48777222,-125.4243672,-1.628493109,-13.23610493,28.46071551,-26.36017486,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,8cd7a440-8439-11eb-ae82-181deafaf045
247,3/13/21,3:20:45 PM,4,2,"Pearson, William",1000051907,Right,GEO_BUL,"Bashlor, Chris",8901561,Right,LIP_BIS,Undefined,8,Top,2,0,1,Slider,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,74.51487736,1.955337577,-3.860746732,1934.987711,132.0073202,10:30,4.417216009,3.400001836,5.244416717,-47.03889833,5.702873347,-6.387115523,2.339523511,-0.765486186,66.88613506,-6.837349826,-5.056121993,0.522695638,,,,,,,,,,,,2.045040922,2.343505074,-3.040840058,50,4.563312679,7.468329039,-107.8686764,2.300446573,2.352957278,22.86989877,-29.47768818,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,971f2e92-8439-11eb-ae82-181deafaf045
248,3/13/21,3:21:06 PM,4,3,"Pearson, William",1000051907,Right,GEO_BUL,"Bashlor, Chris",8901561,Right,LIP_BIS,Undefined,8,Top,2,0,2,Slider,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,72.64746041,1.632084664,-3.578713504,1934.439872,117.3148629,10:00,4.471718521,3.307325413,5.428910942,-48.92450739,5.857605309,-11.44141304,1.926399992,-1.001683968,65.75287455,-7.501898167,-5.720127826,0.53271007,,,,,,,,,,,,4.908633437,2.57904417,-2.982535319,50,4.58346312,6.907306571,-105.2945462,1.629079231,5.409117775,20.95452635,-29.332045,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,a011dbb3-8439-11eb-ae82-181deafaf045
249,3/13/21,3:21:42 PM,4,4,"Pearson, William",1000051907,Right,GEO_BUL,"Bashlor, Chris",8901561,Right,LIP_BIS,Undefined,8,Top,2,0,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.21807945,-1.808461147,-8.126601698,2160.845465,238.3384642,2:00,4.980321543,2.946564729,5.488579374,-22.00731225,14.75917882,23.98912551,1.437048799,-2.707211509,80.76687924,-5.889463826,-3.712234631,0.436412931,,,,,,,,,,,,-14.79584607,8.291740225,-2.24733593,50,4.805670016,17.32236762,-127.083993,-4.80970917,-24.40795511,23.91734309,-18.49558622,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,b9acdcb5-8439-11eb-ae82-181deafaf045
250,3/13/21,3:22:04 PM,4,5,"Pearson, William",1000051907,Right,GEO_BUL,"Bashlor, Chris",8901561,Right,LIP_BIS,Undefined,8,Top,2,1,2,Fastball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,85.61459053,-0.09798425,-4.219276211,2143.058715,241.1834372,2:00,4.418564925,3.676764333,5.568850916,-34.12765807,4.295798271,7.874349393,1.482829137,0.385094645,78.76894179,-6.434011016,-2.754934079,0.446138531,77.75965652,-18.11867703,-46.11304103,,,,,5.721008701,5.721008701,-38.62873743,0.041328125,-5.303023411,2.313086301,-3.318217178,50,4.387800793,8.908948542,-124.292248,-1.342350748,-8.339844454,23.67001383,-28.53635389,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,c3dc8fd4-8439-11eb-ae82-181deafaf045
251,3/13/21,3:24:48 PM,1,1,"Maldonado, Matthew",1000079337,Right,LIP_BIS,"Tate, Connor",8899711,Right,GEO_BUL,Undefined,8,Bottom,0,0,0,Fastball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,94.17127169,-0.920385612,-0.825965887,2207.074994,165.542974,11:30,5.761236204,1.834562519,6.681266443,-14.45273676,16.08859124,-4.155324365,3.714927874,0.732832551,85.70913255,-3.681069462,-1.621150684,0.397754844,,,,,,,,,,,,2.066499389,9.210722885,-1.777843325,50,5.694046155,2.099408392,-137.200957,-2.626648714,3.917563277,31.90038241,-14.71283375,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,2649fdf3-843a-11eb-ae82-181deafaf045
252,3/13/21,3:25:10 PM,1,2,"Maldonado, Matthew",1000079337,Right,LIP_BIS,"Tate, Connor",8899711,Right,GEO_BUL,Undefined,8,Bottom,0,0,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,94.43325484,-3.591121765,-3.135810027,2244.078789,207.3024882,1:00,5.748723133,1.725028109,6.848868112,-12.09223328,18.28750283,9.454634223,1.458013216,-0.34867693,85.91985225,-5.901493103,-1.322561978,0.396701202,,,,,,,,,,,,-6.21340678,11.28895388,-1.528593575,50,5.514812601,7.249433799,-137.1734103,-8.961485987,-11.7681323,32.03583773,-10.79287918,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,354eccd7-843a-11eb-ae82-181deafaf045
253,3/13/21,3:25:30 PM,1,3,"Maldonado, Matthew",1000079337,Right,LIP_BIS,"Tate, Connor",8899711,Right,GEO_BUL,Undefined,8,Bottom,0,1,1,ChangeUp,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.5282866,0.102211515,-4.852535119,1409.479363,224.8070327,1:30,5.409051558,2.39245093,5.953865512,-31.25152516,12.9610217,12.91530183,2.899875667,-1.041634021,72.57266137,-5.76636038,-2.427038817,0.478568693,,,,,,,,,,,,-8.357189575,6.979791515,-2.013850634,50,5.399671633,9.425449345,-115.368904,-0.686052103,-11.24654471,21.76681054,-22.78111369,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,3b9c8716-843a-11eb-ae82-181deafaf045
254,3/13/21,3:25:46 PM,1,4,"Maldonado, Matthew",1000079337,Right,LIP_BIS,"Tate, Connor",8899711,Right,GEO_BUL,Undefined,8,Bottom,0,1,2,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,78.75436301,-0.527860439,-2.836433117,2493.155349,83.45059192,8:45,5.695090679,2.051993352,5.679090015,-46.46575394,-1.183243044,-9.935328566,1.330330734,-1.421831638,72.86805636,-9.131011234,-4.690947395,0.484324868,,,,,,,,,,,,4.531812492,-0.487013499,-1.806993416,50,5.621596858,5.967900357,-114.4772049,-2.440615454,6.016344004,21.04906019,-32.82059798,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,45d0fd71-843a-11eb-ae82-181deafaf045
255,3/13/21,3:26:05 PM,1,5,"Maldonado, Matthew",1000079337,Right,LIP_BIS,"Tate, Connor",8899711,Right,GEO_BUL,Undefined,8,Bottom,0,2,2,Fastball,Undefined,InPlay,Undefined,LineDrive,Single,0,0,,93.67179447,-1.666389322,-1.752237854,2454.654766,193.9190031,12:30,5.752576568,1.805898174,6.787945635,-13.45957838,17.25611306,4.283687683,3.10888339,0.563098091,85.42858539,-4.238400496,-0.931878898,0.398888638,83.74090613,12.80661912,-25.77333048,,98.93434459,15.28669114,-48.08283811,185.9510913,185.9510913,-26.54249428,1.898685303,-2.891680444,10.10026952,-1.694028266,50,5.639387858,4.051818423,-136.4249866,-4.353068051,-5.43245793,30.90312788,-13.19916862,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,578dd1d4-843a-11eb-ae82-181deafaf045
256,3/13/21,3:26:53 PM,2,1,"Maldonado, Matthew",1000079337,Right,LIP_BIS,"King, Riley",10000432,Right,GEO_BUL,Undefined,8,Bottom,0,0,0,Fastball,Undefined,InPlay,Undefined,Bunt,Single,0,0,,91.83194929,-0.994475684,-1.753922959,2143.044544,165.8279383,11:30,5.671550242,1.780105933,6.886867903,-13.51192165,18.26354095,-4.619455991,3.639095709,-0.203133104,83.91043759,-3.578559899,-2.638750695,0.405711632,,,,,,,,,,,,2.087735183,10.49830302,-1.667812338,50,5.603869491,4.223430705,-133.8137772,-2.692108726,3.778862411,29.34360603,-13.17180968,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,6ddf6743-843a-11eb-ae82-181deafaf045
257,3/13/21,3:27:48 PM,3,1,"Maldonado, Matthew",1000079337,Right,LIP_BIS,"McAllister, Joshua",1000073631,Right,GEO_BUL,Undefined,8,Bottom,0,0,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,92.04352193,-1.329466262,-3.377751045,2165.889085,152.5147033,11:00,5.561463452,1.814612492,7.084214504,-20.5255982,10.79859638,-5.633193843,2.642145039,-1.723798999,84.77505054,-5.243171667,-4.454480356,0.402820417,,,,,,,,,,,,2.264505761,6.434427958,-1.611215655,50,5.475275748,8.0567382,-134.0145469,-3.65131609,4.132713014,28.01218232,-20.43124595,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,91aa1b81-843a-11eb-ae82-181deafaf045
258,3/13/21,3:28:22 PM,3,2,"Maldonado, Matthew",1000079337,Right,LIP_BIS,"McAllister, Joshua",1000073631,Right,GEO_BUL,Undefined,8,Bottom,0,0,1,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,92.70059106,-1.575611227,-2.481122506,2419.588046,169.6493468,11:45,5.463810946,1.766197024,6.964948398,-18.51573262,12.41836192,-2.273454103,2.485926807,-0.681535905,85.40674031,-5.102074969,-2.915397439,0.40030427,,,,,,,,,,,,0.621867438,7.36956293,-1.612270394,50,5.359960763,5.913685243,-135.0534604,-4.220881273,1.154771537,27.92032077,-18.48920033,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,a38f7571-843a-11eb-ae82-181deafaf045
259,3/13/21,3:28:59 PM,3,3,"Maldonado, Matthew",1000079337,Right,LIP_BIS,"McAllister, Joshua",1000073631,Right,GEO_BUL,Undefined,8,Bottom,0,0,2,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,76.03783358,4.448570084,-1.651778809,2380.306985,271.3947365,3:00,5.716211891,2.302030708,5.800756837,-48.68959357,-0.325172241,11.48776047,5.805679006,1.722872891,69.61269556,-4.658802835,0.501555013,0.500535075,,,,,,,,,,,,-6.60475067,-1.352210411,-2.173432211,50,6.052713162,2.857809701,-110.3447646,7.214155337,-8.182693826,18.74510796,-33.849316,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,be520799-843a-11eb-ae82-181deafaf045
260,3/13/21,3:29:22 PM,3,4,"Maldonado, Matthew",1000079337,Right,LIP_BIS,"McAllister, Joshua",1000073631,Right,GEO_BUL,Undefined,8,Bottom,0,1,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,92.58846967,-3.12617915,-4.413268007,2406.16171,187.3136662,12:15,5.740945514,1.681049337,6.978277415,-9.776574803,21.54556209,2.769053455,2.072051,-2.109501,84.72723029,-4.99093568,-3.884558182,0.402807186,,,,,,,,,,,,-2.775788173,12.95460328,-1.410315389,50,5.544675757,10.30125051,-134.4350152,-7.626425677,-5.082521955,28.99962291,-8.453918817,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,c75a29c4-843a-11eb-ae82-181deafaf045
261,3/13/21,3:29:42 PM,3,5,"Maldonado, Matthew",1000079337,Right,LIP_BIS,"McAllister, Joshua",1000073631,Right,GEO_BUL,Undefined,8,Bottom,0,2,2,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,74.89904782,3.0810611,-2.677866968,2400.080106,356.3954034,6:00,5.671264576,2.169412006,5.72764221,-58.20753089,-8.139475589,0.509782465,3.695660913,-0.283580547,68.85536671,-7.775537466,-2.582439723,0.50927444,,,,,,,,,,,,-1.009922581,-5.211825656,-1.946573457,50,5.892629387,5.07201215,-108.7481278,4.225098416,-1.210686124,18.88102235,-38.42193837,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,d804dfb9-843a-11eb-ae82-181deafaf045
